time_index,card.nic.pps.avg.t
1781833590000.0,143113
1781833605000.0,142004
1781833620000.0,152877
1781833635000.0,143319
1781833650000.0,150048
1781833665000.0,167112
1781833680000.0,141017
1781833695000.0,141740
1781833710000.0,159720
1781833725000.0,154036
1781833740000.0,153768
1781833755000.0,139040
1781833770000.0,130426
1781833785000.0,145769
1781833800000.0,145442
1781833815000.0,158321
1781833830000.0,145578
1781833845000.0,135773
1781833860000.0,154758
1781833875000.0,146597
1781833890000.0,161567
1781833905000.0,144924
1781833920000.0,152616
1781833935000.0,137731
1781833950000.0,149297
1781833965000.0,145236
1781833980000.0,142426
1781833995000.0,135209
1781834010000.0,142450
1781834025000.0,137085
1781834040000.0,127110
1781834055000.0,134374
1781834070000.0,149831
1781834085000.0,136651
1781834100000.0,124370
1781834115000.0,117014
1781834130000.0,120312
1781834145000.0,118931
1781834160000.0,107271
1781834175000.0,118628
1781834190000.0,120275
1781834205000.0,133291
1781834220000.0,139912
1781834235000.0,133588
1781834250000.0,144025
1781834265000.0,138444
1781834280000.0,145827
1781834295000.0,135720
1781834310000.0,151037
1781834325000.0,159571
1781834340000.0,149260
1781834355000.0,148272
1781834370000.0,131795
1781834385000.0,133302
1781834400000.0,139651
1781834415000.0,142422
1781834430000.0,119722
1781834445000.0,138788
1781834460000.0,135855
1781834475000.0,146103
1781834490000.0,127904
1781834505000.0,140274
1781834520000.0,143486
1781834535000.0,133045
1781834550000.0,140942
1781834565000.0,142740
1781834580000.0,142722
1781834595000.0,137653
1781834610000.0,131988
1781834625000.0,132995
1781834640000.0,131926
1781834655000.0,151494
1781834670000.0,139321
1781834685000.0,135024
1781834700000.0,139374
1781834715000.0,128606
1781834730000.0,127295
1781834745000.0,130585
1781834760000.0,138604
1781834775000.0,146347
1781834790000.0,135727
1781834805000.0,147596
1781834820000.0,131813
1781834835000.0,128160
1781834850000.0,145385
1781834865000.0,153683
1781834880000.0,139265
1781834895000.0,122070
1781834910000.0,134579
1781834925000.0,128138
1781834940000.0,122956
1781834955000.0,115414
1781834970000.0,136820
1781834985000.0,139413
1781835000000.0,135126
1781835015000.0,137557
1781835030000.0,142547
1781835045000.0,147717
1781835060000.0,143470
1781835075000.0,141178
1781835090000.0,139633
1781835105000.0,151775
1781835120000.0,126555
1781835135000.0,144432
1781835150000.0,150192
1781835165000.0,153072
1781835180000.0,159249
1781835195000.0,154009
1781835210000.0,142310
1781835225000.0,139372
1781835240000.0,139317
1781835255000.0,139600
1781835270000.0,141749
1781835285000.0,153897
1781835300000.0,136772
1781835315000.0,130815
1781835330000.0,135093
1781835345000.0,145697
1781835360000.0,144295
1781835375000.0,144192
1781835390000.0,161199
1781835405000.0,168724
1781835420000.0,168947
1781835435000.0,150162
1781835450000.0,149781
1781835465000.0,153719
1781835480000.0,166359
1781835495000.0,144428
1781835510000.0,152351
1781835525000.0,156394
1781835540000.0,149144
1781835555000.0,152117
1781835570000.0,156178
1781835585000.0,155976
1781835600000.0,162760
1781835615000.0,179450
1781835630000.0,155322
1781835645000.0,176036
1781835660000.0,150756
1781835675000.0,164956
1781835690000.0,170961
1781835705000.0,159233
1781835720000.0,166626
1781835735000.0,169056
1781835750000.0,155871
1781835765000.0,161070
1781835780000.0,164913
1781835795000.0,173476
1781835810000.0,159936
1781835825000.0,154237
1781835840000.0,155290
1781835855000.0,155723
1781835870000.0,154070
1781835885000.0,153358
1781835900000.0,165944
1781835915000.0,144977
1781835930000.0,170174
1781835945000.0,169568
1781835960000.0,161022
1781835975000.0,165101
1781835990000.0,155652
1781836005000.0,168352
1781836020000.0,179789
1781836035000.0,157480
1781836050000.0,167721
1781836065000.0,154584
1781836080000.0,151770
1781836095000.0,151286
1781836110000.0,145435
1781836125000.0,150496
1781836140000.0,149265
1781836155000.0,151673
1781836170000.0,149840
1781836185000.0,140816
1781836200000.0,139478
1781836215000.0,141452
1781836230000.0,131816
1781836245000.0,138995
1781836260000.0,135772
1781836275000.0,159908
1781836290000.0,142194
1781836305000.0,149472
1781836320000.0,152029
1781836335000.0,151294
1781836350000.0,151017
1781836365000.0,148502
1781836380000.0,133863
1781836395000.0,141411
1781836410000.0,144720
1781836425000.0,143894
1781836440000.0,140124
1781836455000.0,134425
1781836470000.0,132987
1781836485000.0,136071
1781836500000.0,161251
