time_index,card.nic.pps.avg.r
1781844315000.0,30466
1781844330000.0,31983
1781844345000.0,20080
1781844360000.0,1022
1781844375000.0,606
1781844390000.0,142383
1781844405000.0,97081
1781844420000.0,169118
1781844435000.0,33179
1781844450000.0,29723
1781844465000.0,32992
1781844480000.0,33048
1781844495000.0,25905
1781844510000.0,1120
1781844525000.0,630
1781844540000.0,126929
1781844555000.0,133433
1781844570000.0,147844
1781844585000.0,28282
1781844600000.0,48758
1781844615000.0,44785
1781844630000.0,46500
1781844645000.0,5496
1781844660000.0,602
1781844675000.0,607
1781844690000.0,148148
1781844705000.0,166571
1781844720000.0,142431
1781844735000.0,119746
1781844750000.0,41504
1781844765000.0,48713
1781844780000.0,47020
1781844795000.0,48806
1781844810000.0,13399
1781844825000.0,754
1781844840000.0,128728
1781844855000.0,126704
1781844870000.0,158768
1781844885000.0,79092
1781844900000.0,38766
1781844915000.0,39878
1781844930000.0,35520
1781844945000.0,37280
1781844960000.0,10090
1781844975000.0,753
1781844990000.0,135561
1781845005000.0,122950
1781845020000.0,168085
1781845035000.0,66944
1781845050000.0,22952
1781845065000.0,26744
1781845080000.0,40428
1781845095000.0,44644
1781845110000.0,7238
1781845125000.0,740
1781845140000.0,145168
1781845155000.0,115150
1781845170000.0,165134
1781845185000.0,65752
1781845200000.0,32882
1781845215000.0,27898
1781845230000.0,33816
1781845245000.0,42613
1781845260000.0,5821
1781845275000.0,616
1781845290000.0,142209
1781845305000.0,116495
1781845320000.0,168900
1781845335000.0,63967
1781845350000.0,25674
1781845365000.0,33956
1781845380000.0,45908
1781845395000.0,42975
1781845410000.0,5000
1781845425000.0,603
1781845440000.0,32183
1781845455000.0,11969
1781845470000.0,218962
1781845485000.0,119433
1781845500000.0,126983
1781845515000.0,44670
1781845530000.0,39397
1781845545000.0,38731
1781845560000.0,33509
1781845575000.0,5248
1781845590000.0,7539
1781845605000.0,191957
1781845620000.0,117580
1781845635000.0,164648
1781845650000.0,20163
1781845665000.0,23028
1781845680000.0,34777
1781845695000.0,39978
1781845710000.0,29640
1781845725000.0,852
1781845740000.0,2325
1781845755000.0,166789
1781845770000.0,112669
1781845785000.0,169327
1781845800000.0,29283
1781845815000.0,23785
1781845830000.0,31934
1781845845000.0,34041
1781845860000.0,29140
1781845875000.0,1131
1781845890000.0,5262
1781845905000.0,190642
1781845920000.0,103786
1781845935000.0,163682
1781845950000.0,23219
1781845965000.0,23602
1781845980000.0,31567
1781845995000.0,36023
1781846010000.0,27868
1781846025000.0,1093
1781846040000.0,4597
1781846055000.0,207314
1781846070000.0,115532
1781846085000.0,158280
1781846100000.0,23197
1781846115000.0,32860
1781846130000.0,42287
1781846145000.0,49228
1781846160000.0,28718
1781846175000.0,962
1781846190000.0,140331
1781846205000.0,112832
1781846220000.0,42702
1781846235000.0,38075
1781846250000.0,33013
1781846265000.0,35568
1781846280000.0,39734
1781846295000.0,2442
1781846310000.0,616
1781846325000.0,38570
1781846340000.0,12650
1781846355000.0,208222
1781846370000.0,112481
1781846385000.0,129227
1781846400000.0,45847
1781846415000.0,40132
1781846430000.0,42043
1781846445000.0,36446
1781846460000.0,1262
1781846475000.0,15051
1781846490000.0,151124
1781846505000.0,96356
1781846520000.0,163923
1781846535000.0,24564
1781846550000.0,23305
1781846565000.0,24419
1781846580000.0,26962
1781846595000.0,18076
1781846610000.0,992
1781846625000.0,7974
1781846640000.0,196450
1781846655000.0,116309
1781846670000.0,164545
1781846685000.0,20795
1781846700000.0,23268
1781846715000.0,31415
1781846730000.0,35889
1781846745000.0,24981
1781846760000.0,942
1781846775000.0,4040
1781846790000.0,205653
1781846805000.0,114287
1781846820000.0,125246
1781846835000.0,31691
1781846850000.0,31954
1781846865000.0,35145
1781846880000.0,42623
1781846895000.0,9732
1781846910000.0,616
1781846925000.0,1681
1781846940000.0,143214
1781846955000.0,124367
1781846970000.0,164516
1781846985000.0,21125
1781847000000.0,24717
1781847015000.0,29650
1781847030000.0,30834
1781847045000.0,16035
1781847060000.0,836
1781847075000.0,1683
1781847090000.0,150431
1781847105000.0,137322
